date,value
2021-06-29,26.147239373115056
2021-06-30,24.586887664490273
2021-07-01,20.424349811892775
2021-07-02,27.209076418195316
2021-07-03,14.229493084861979
2021-07-04,13.589076418195312
2021-07-05,24.501766044097415
2021-07-06,13.483413130715949
2021-07-07,31.051029691267605
2021-07-08,40.73504657777381
2021-07-09,22.370094566589987
2021-07-10,11.396344566589992
2021-07-11,8.68676123325665
2021-07-12,25.489254567548436
2021-07-13,25.227207083736204
2021-07-14,17.335578578185643
2021-07-15,19.609491918953204
2021-07-16,14.452986189771142
2021-07-17,-8.821597143562197
2021-07-18,-24.72993047689553
2021-07-19,19.125154394860715
2021-07-20,22.209543057248784
2021-07-21,20.006933822434473
2021-07-22,18.61766755945151
2021-07-23,19.32155365736087
2021-07-24,6.2844703240275415
2021-07-25,-8.773029675972456
2021-07-26,18.080727424057166
2021-07-27,16.957026916982457
2021-07-28,8.762723764829307
2021-07-29,-24.513824890701017
2021-07-30,-5.357308459777311
2021-07-31,-40.34022512644397
2021-08-01,-11.627725126443973
2021-08-02,7.157030036059577
2021-08-03,23.419991766547092
2021-08-04,24.350328563691185
2021-08-05,20.084158730895933
2021-08-06,-3.5783174107965188
2021-08-07,-13.660817410796522
2021-08-08,-69.54498407746318
2021-08-09,-8.170137966616487
2021-08-10,14.40384652693837
2021-08-11,23.244730724782443
2021-08-12,29.65337360595274
2021-08-13,18.060442469321647
2021-08-14,-13.47539086401169
2021-08-15,-14.899557530678354
2021-08-16,-11.005041928175324
2021-08-17,-20.084290236620067
2021-08-18,1.0157408240955554
2021-08-19,17.136600657646827
2021-08-20,26.82542226787836
2021-08-21,16.108338934545024
2021-08-22,2.7000056012116787
2021-08-23,17.579491626855653
2021-08-24,18.45440028338693
2021-08-25,7.385482190087789
2021-08-26,15.309114689808602
2021-08-27,17.081931276462768
2021-08-28,5.894014609796088
2021-08-29,1.9169312764627477
2021-08-30,27.35461544698731
2021-08-31,29.238558006810976
2021-09-01,30.350668142229267
2021-09-02,34.99705867935628
2021-09-03,26.242210174247504
2021-09-04,22.592626840914164
2021-09-05,13.345960174247494
2021-09-06,43.58021068504299
2021-09-07,42.46084190162258
2021-09-08,39.020041399340776
2021-09-09,44.29784599472635
2021-09-10,52.55608447710708
2021-09-11,43.28775114377373
2021-09-12,19.492334477107093
2021-09-13,55.19227688764354
2021-09-14,57.86109476129658
2021-09-15,83.10470954178967
2021-09-16,74.72292263250442
2021-09-17,71.93056941112533
2021-09-18,48.73431941112532
2021-09-19,9.074736077791997
2021-09-20,64.54144471826382
2021-09-21,63.84823337381864
2021-09-22,59.48582408804833
2021-09-23,-13.666673543654255
2021-09-24,20.65943800682271
2021-09-25,39.26610467348937
2021-09-26,37.3961046734894
2021-09-27,45.62666130417515
2021-09-28,58.4529295487178
2021-09-29,33.905411483376945
2021-09-30,10.29291194965407
2021-10-01,-7.782369100390568
2021-10-02,-4.0532024337238965
2021-10-03,-67.14611910039056
2021-10-04,45.91980193892183
2021-10-05,38.71305938859273
2021-10-06,76.40416443324213
2021-10-07,194.4873740756078
2021-10-08,99.37456323583149
2021-10-09,34.97331323583147
2021-10-10,39.81831323583147
2021-10-11,59.588150283283554
2021-10-12,57.95706189609107
2021-10-13,78.04627290395428
2021-10-14,57.257169875316194
2021-10-15,8.421821084075525
2021-10-16,48.54682108407554
2021-10-17,33.9259877507422
2021-10-18,82.41163395070751
2021-10-19,47.49183793437866
2021-10-20,-45.50045081997468
2021-10-21,-43.22084396069681
2021-10-22,-34.13701958798233
2021-10-23,33.365897078684334
2021-10-24,-6.599936254649002
2021-10-25,66.33984731724159
2021-10-26,70.4648770410567
2021-10-27,36.727937305478406
2021-10-28,46.20649010465997
2021-10-29,7.309138040132368
2021-10-30,-21.51086195986764
2021-10-31,-44.21779529320097
2021-11-01,18.106855738160853
2021-11-02,125.33317722990674
2021-11-03,111.2419705134948
2021-11-04,90.97515267626812
2021-11-05,78.7820466522426
2021-11-06,-4.549620014424065
2021-11-07,-45.89878668109074
2021-11-08,92.40075726388935
2021-11-09,80.02281663034404
2021-11-10,95.01820905852432
2021-11-11,108.64354176966361
2021-11-12,85.6460213102173
2021-11-13,75.64727131021729
2021-11-14,88.04518797688397
2021-11-15,145.33820467975983
2021-11-16,153.66747783862496
2021-11-17,96.743780156685
2021-11-18,54.32482897576546
2021-11-19,45.84107528152134
2021-11-20,24.424825281521322
2021-11-21,59.042741948188024
2021-11-22,146.86883408639585
2021-11-23,154.57686258764417
2021-11-24,186.9304334365923
2021-11-25,156.21344091184898
2021-11-26,102.25666895582944
2021-11-27,116.77833562249609
2021-11-28,115.0470856224961
2021-11-29,186.89821969691417
2021-11-30,47.732507311945504
2021-12-01,10.240175825518662
2021-12-02,114.60053166837085
2021-12-03,70.90550668908978
2021-12-04,117.1980066890898
2021-12-05,78.64550668908979
2021-12-06,184.20306915158514
2021-12-07,131.1490669562357
2021-12-08,94.79862710801518
2021-12-09,192.50477738436624
2021-12-10,152.88796239933305
2021-12-11,150.45587906599974
2021-12-12,96.22879573266641
2021-12-13,178.58328874751385
2021-12-14,209.15926889163046
2021-12-15,207.57272061441296
2021-12-16,253.43828729697833
2021-12-17,252.0653327637111
2021-12-18,173.4386660970444
2021-12-19,33.59866609704442
2021-12-20,241.79507767810196
2021-12-21,343.37085664909233
2021-12-22,328.30344362710395
2021-12-23,214.70633077175202
2021-12-24,110.18307695959913
2021-12-25,112.26682695959914
2021-12-26,86.4309936262658
2021-12-27,62.007908747953664
2021-12-28,16.76256388370463
2021-12-29,68.8468093531158
2021-12-30,-13.078620888402043
2021-12-31,-74.39813863724758
2022-01-01,-3.947721970580915
2022-01-02,-39.17230530391425
2022-01-03,-5.977928638485579
2022-01-04,67.55723355595211
2022-01-05,18.44416129788521
2022-01-06,103.77514191981503
2022-01-07,78.71699756949022
2022-01-08,77.43366423615689
2022-01-09,58.095330902823555
2022-01-10,174.99442659940954
2022-01-11,169.86587681732334
2022-01-12,146.96042891737636
2022-01-13,90.5390831070614
2022-01-14,87.01018370031666
2022-01-15,124.24310036698334
2022-01-16,41.34351703365
2022-01-17,37.36637264894398
2022-01-18,141.81679365975754
2022-01-19,78.66660731644383
2022-01-20,23.46266886595823
2022-01-21,64.83208392237216
2022-01-22,81.32000058903887
2022-01-23,99.25750058903887
2022-01-24,152.21040860144672
2022-01-25,201.8119981381327
2022-01-26,138.85333922154732
2022-01-27,24.180405643281674
2022-01-28,76.66433901081317
2022-01-29,-5.55441098918687
2022-01-30,-42.38316098918686
2022-01-31,93.63787920236723
2022-02-01,50.21338228166073
2022-02-02,37.27436602055343
2022-02-03,90.52584917373377
2022-02-04,27.44509009828311
2022-02-05,-16.028659901716892
2022-02-06,-52.13907656838356
2022-02-07,-19.383027814843615
2022-02-08,32.525465582820615
2022-02-09,61.7705677680724
2022-02-10,88.882981380681
2022-02-11,79.76807466001785
2022-02-12,38.23807466001784
2022-02-13,-21.234425339982174
2022-02-14,-2.7185830714605714
2022-02-15,51.67886678938523
2022-02-16,15.412500464500482
2022-02-17,-32.230981535490365
2022-02-18,15.327998055700704
2022-02-19,-62.68325194429931
2022-02-20,-35.01783527763264
2022-02-21,-27.136687203836452
2022-02-22,19.341248371799118
2022-02-23,24.121587812259726
2022-02-24,19.06666197433332
2022-02-25,13.684013897829985
2022-02-26,119.16068056449666
2022-02-27,76.13484723116332
2022-02-28,85.05004427840927
2022-03-01,102.6630706892467
2022-03-02,102.69692182870489
2022-03-03,190.1264175796676
2022-03-04,184.5648629179409
2022-03-05,170.1898629179409
2022-03-06,166.58527958460758
2022-03-07,242.78595073986284
2022-03-08,309.0844091024047
2022-03-09,274.0056999413148
2022-03-10,124.1456879197994
2022-03-11,-75.58272754075679
2022-03-12,-31.771894207423465
2022-03-13,-40.9239775407568
2022-03-14,126.41016161209618
2022-03-15,150.13762501850917
2022-03-16,104.7100014276264
2022-03-17,84.77902656272212
2022-03-18,82.9855218163608
2022-03-19,-14.962394850305891
2022-03-20,-96.87156151697255
2022-03-21,64.58765624124496
2022-03-22,91.86750255562987
2022-03-23,92.29864379769893
2022-03-24,93.10682592822448
2022-03-25,99.32683141280793
2022-03-26,44.50058141280794
2022-03-27,55.5419944562862
2022-03-28,93.35010721897214
2022-03-29,121.30577331520698
2022-03-30,142.89493140123096
2022-03-31,81.79003135578085
2022-04-01,34.20514877370921
2022-04-02,40.47764877370922
2022-04-03,46.96056544037587
2022-04-04,-50.65333389685223
2022-04-05,46.87486103965217
2022-04-06,-14.09281317727369
2022-04-07,-59.35543032900942
2022-04-08,-16.569196322087095
2022-04-09,-77.61252965542045
2022-04-10,-62.78377965542043
2022-04-11,84.83152734685558
2022-04-12,39.03332257202836
2022-04-13,76.02868583122975
2022-04-14,81.4903388546857
2022-04-15,46.00736039003057
2022-04-16,2.2581937233639024
2022-04-17,-38.13513960996943
2022-04-18,-26.348462221441373
2022-04-19,65.58365510832934
2022-04-20,51.934458891323004
2022-04-21,49.048917309855376
2022-04-22,21.410559065080726
2022-04-23,-57.7702742682526
2022-04-24,-42.54152426825258
2022-04-25,74.74564969840648
2022-04-26,89.7735427220467
2022-04-27,73.4640475791605
2022-04-28,80.55830346800506
2022-04-29,78.84736475719495
2022-04-30,52.09778142386161
2022-05-01,45.564031423861614
2022-05-02,91.09467715549826
2022-05-03,79.93399674133217
2022-05-04,83.25907167935283
2022-05-05,84.70322932931327
