date,value
2021-05-24,10.178999900817871
2021-05-25,10.185500144958496
2021-05-26,10.199999809265137
2021-05-27,10.177000045776367
2021-05-28,10.18649959564209
2021-06-01,10.161499977111816
2021-06-02,10.133500099182129
2021-06-03,10.166500091552734
2021-06-04,10.116499900817871
2021-06-07,10.074000358581543
2021-06-08,10.060500144958496
2021-06-09,10.088000297546387
2021-06-10,10.068499565124512
2021-06-11,10.102499961853027
2021-06-14,10.090499877929688
2021-06-15,10.115500450134277
2021-06-16,10.21049976348877
2021-06-17,10.190500259399414
2021-06-18,10.305000305175781
2021-06-21,10.234000205993652
2021-06-22,10.197999954223633
2021-06-23,10.190500259399414
2021-06-24,10.156499862670898
2021-06-25,10.14900016784668
2021-06-28,10.178999900817871
2021-06-29,10.204500198364258
2021-06-30,10.226499557495117
2021-07-01,10.234999656677246
2021-07-02,10.209500312805176
2021-07-06,10.30150032043457
2021-07-07,10.317000389099121
2021-07-08,10.418999671936035
2021-07-09,10.32450008392334
2021-07-12,10.324999809265137
2021-07-13,10.352999687194824
2021-07-14,10.357000350952148
2021-07-15,10.444999694824219
2021-07-16,10.46399974822998
2021-07-19,10.579999923706055
2021-07-20,10.6274995803833
2021-07-21,10.479499816894531
2021-07-22,10.42300033569336
2021-07-23,10.449000358581543
2021-07-26,10.432499885559082
2021-07-27,10.503999710083008
2021-07-28,10.44849967956543
2021-07-29,10.380999565124512
2021-07-30,10.479499816894531
2021-08-02,10.486499786376953
2021-08-03,10.458000183105469
2021-08-04,10.470499992370605
2021-08-05,10.4350004196167
2021-08-06,10.453499794006348
2021-08-09,10.498000144958496
2021-08-10,10.462499618530273
2021-08-11,10.406999588012695
2021-08-12,10.385499954223633
2021-08-13,10.381999969482422
2021-08-16,10.40149974822998
2021-08-17,10.437999725341797
2021-08-18,10.416999816894531
2021-08-19,10.559000015258789
2021-08-20,10.562999725341797
2021-08-23,10.458999633789062
2021-08-24,10.382499694824219
2021-08-25,10.356499671936035
2021-08-26,10.391500473022461
2021-08-27,10.28499984741211
2021-08-30,10.22700023651123
2021-08-31,10.26200008392334
2021-09-01,10.293499946594238
2021-09-02,10.274499893188477
2021-09-03,10.281499862670898
2021-09-07,10.27750015258789
2021-09-08,10.292499542236328
2021-09-09,10.258999824523926
2021-09-10,10.222999572753906
2021-09-13,10.206000328063965
2021-09-14,10.231499671936035
2021-09-15,10.152999877929688
2021-09-16,10.166000366210938
2021-09-17,10.220000267028809
2021-09-20,10.27299976348877
2021-09-21,10.196999549865723
2021-09-22,10.149499893188477
2021-09-23,10.082500457763672
2021-09-24,10.08549976348877
2021-09-27,10.086999893188477
2021-09-28,10.140999794006348
