date,value
2021-06-23,36.040000915527344
2021-06-24,36.220001220703125
2021-06-25,36.220001220703125
2021-06-28,36.369998931884766
2021-06-29,36.38999938964844
2021-06-30,36.9900016784668
2021-07-01,37.65999984741211
2021-07-02,37.63999938964844
2021-07-06,35.119998931884766
2021-07-07,35.650001525878906
2021-07-08,35.4900016784668
2021-07-09,36.130001068115234
2021-07-12,34.869998931884766
2021-07-13,35.38999938964844
2021-07-14,35.400001525878906
2021-07-15,35.52000045776367
2021-07-16,35.619998931884766
2021-07-19,34.93000030517578
2021-07-20,34.5
2021-07-21,34.810001373291016
2021-07-22,33.86000061035156
2021-07-23,34.31999969482422
2021-07-26,35.45000076293945
2021-07-27,35.279998779296875
2021-07-28,35.75
2021-07-29,35.97999954223633
2021-07-30,35.47999954223633
2021-08-02,36.13999938964844
2021-08-03,36.2599983215332
2021-08-04,36.7400016784668
2021-08-05,37.13999938964844
2021-08-06,37.25
2021-08-09,37.220001220703125
2021-08-10,37.380001068115234
2021-08-11,37.95000076293945
2021-08-12,36.9900016784668
2021-08-13,36.65999984741211
2021-08-16,38.22999954223633
2021-08-17,37.459999084472656
2021-08-18,37.279998779296875
2021-08-19,35.68000030517578
2021-08-20,35.77000045776367
2021-08-23,36.310001373291016
2021-08-24,37.04999923706055
2021-08-25,37.099998474121094
2021-08-26,37.61000061035156
2021-08-27,39.369998931884766
2021-08-30,39.91999816894531
2021-08-31,39.84000015258789
2021-09-01,39.540000915527344
2021-09-02,40.15999984741211
2021-09-03,40.5099983215332
2021-09-07,40.70000076293945
2021-09-08,40.81999969482422
2021-09-09,40.599998474121094
2021-09-10,39.93000030517578
2021-09-13,39.95000076293945
2021-09-14,39.29999923706055
2021-09-15,39.65999984741211
2021-09-16,39.459999084472656
2021-09-17,39.59000015258789
2021-09-20,39.880001068115234
2021-09-21,39.72999954223633
2021-09-22,39.93000030517578
2021-09-23,39.939998626708984
2021-09-24,41.779998779296875
2021-09-27,42.41999816894531
2021-09-28,41.130001068115234
2021-09-29,41.209999084472656
2021-09-30,41.09000015258789
2021-10-01,42.119998931884766
2021-10-04,42.4900016784668
2021-10-05,42.970001220703125
2021-10-06,40.529998779296875
2021-10-07,40.619998931884766
2021-10-08,39.099998474121094
2021-10-11,39.84000015258789
2021-10-12,40.09000015258789
2021-10-13,40.130001068115234
2021-10-14,41.4900016784668
2021-10-15,40.060001373291016
2021-10-18,39.5099983215332
2021-10-19,38.650001525878906
2021-10-20,40.0
2021-10-21,40.56999969482422
2021-10-22,41.41999816894531
2021-10-25,41.459999084472656
2021-10-26,41.59000015258789
2021-10-27,41.38999938964844
2021-10-28,41.04999923706055
2021-10-29,40.849998474121094
2021-11-01,40.43000030517578
2021-11-02,41.86000061035156
2021-11-03,41.93000030517578
2021-11-04,41.75
2021-11-05,41.66999816894531
2021-11-08,42.45000076293945
2021-11-09,42.5099983215332
2021-11-10,43.779998779296875
2021-11-11,44.290000915527344
2021-11-12,44.2400016784668
2021-11-15,45.810001373291016
2021-11-16,46.040000915527344
2021-11-17,45.599998474121094
2021-11-18,46.790000915527344
2021-11-19,47.08000183105469
2021-11-22,46.81999969482422
2021-11-23,46.459999084472656
2021-11-24,46.29999923706055
2021-11-26,46.869998931884766
2021-11-29,47.650001525878906
2021-11-30,47.83000183105469
2021-12-01,48.459999084472656
2021-12-02,48.369998931884766
2021-12-03,47.90999984741211
2021-12-06,50.029998779296875
2021-12-07,51.849998474121094
2021-12-08,54.7400016784668
2021-12-09,50.33000183105469
2021-12-10,51.58000183105469
2021-12-13,50.11000061035156
2021-12-14,49.290000915527344
2021-12-15,50.130001068115234
2021-12-16,51.93000030517578
2021-12-17,46.970001220703125
2021-12-20,49.619998931884766
2021-12-21,49.150001525878906
2021-12-22,49.0
2021-12-23,47.810001373291016
2021-12-27,48.72999954223633
2021-12-28,49.70000076293945
2021-12-29,50.380001068115234
2021-12-30,50.189998626708984
2021-12-31,50.900001525878906
2022-01-03,52.470001220703125
2022-01-04,53.099998474121094
2022-01-05,53.880001068115234
2022-01-06,52.93000030517578
2022-01-07,52.400001525878906
2022-01-10,50.31999969482422
2022-01-11,50.41999816894531
2022-01-12,50.04999923706055
2022-01-13,50.689998626708984
2022-01-14,51.15999984741211
2022-01-18,50.810001373291016
2022-01-19,49.84000015258789
2022-01-20,51.40999984741211
2022-01-21,50.75
2022-01-24,49.560001373291016
2022-01-25,51.189998626708984
2022-01-26,51.310001373291016
2022-01-27,51.470001220703125
2022-01-28,51.70000076293945
2022-01-31,52.119998931884766
2022-02-01,52.189998626708984
2022-02-02,54.790000915527344
2022-02-03,54.95000076293945
2022-02-04,55.9900016784668
2022-02-07,55.400001525878906
2022-02-08,55.349998474121094
2022-02-09,53.29999923706055
2022-02-10,52.900001525878906
2022-02-11,53.34000015258789
2022-02-14,52.439998626708984
2022-02-15,51.939998626708984
2022-02-16,51.79999923706055
2022-02-17,50.4900016784668
2022-02-18,51.75
2022-02-22,51.79999923706055
2022-02-23,53.70000076293945
2022-02-24,51.150001525878906
2022-02-25,51.77000045776367
2022-02-28,49.0
2022-03-01,42.59000015258789
2022-03-02,42.08000183105469
2022-03-03,40.5
2022-03-04,39.90999984741211
2022-03-07,35.599998474121094
2022-03-08,39.939998626708984
2022-03-09,43.11000061035156
2022-03-10,44.060001373291016
2022-03-11,44.83000183105469
2022-03-14,45.130001068115234
2022-03-15,45.599998474121094
2022-03-16,46.279998779296875
2022-03-17,46.900001525878906
2022-03-18,46.349998474121094
2022-03-21,45.849998474121094
2022-03-22,46.56999969482422
2022-03-23,45.11000061035156
2022-03-24,46.0
2022-03-25,46.130001068115234
2022-03-28,47.220001220703125
2022-03-29,48.68000030517578
2022-03-30,47.56999969482422
2022-03-31,46.65999984741211
2022-04-01,47.27000045776367
2022-04-04,47.619998931884766
2022-04-05,47.13999938964844
2022-04-06,46.72999954223633
2022-04-07,47.849998474121094
2022-04-08,48.15999984741211
2022-04-11,47.11000061035156
2022-04-12,47.38999938964844
2022-04-13,47.22999954223633
2022-04-14,47.720001220703125
2022-04-18,47.209999084472656
2022-04-19,47.41999816894531
2022-04-20,50.08000183105469
2022-04-21,50.130001068115234
2022-04-22,50.630001068115234
2022-04-25,48.060001373291016
2022-04-26,47.220001220703125
2022-04-27,46.54999923706055
2022-04-28,47.150001525878906
2022-04-29,47.400001525878906
2022-05-02,46.83000183105469
2022-05-03,49.11000061035156
2022-05-04,49.38999938964844
2022-05-05,49.2400016784668
2022-05-06,50.29999923706055
2022-05-09,48.20000076293945
2022-05-10,48.93000030517578
2022-05-11,48.880001068115234
2022-05-12,47.97999954223633
2022-05-13,48.36000061035156
2022-05-16,49.29999923706055
2022-05-17,49.75
2022-05-18,47.5
2022-05-19,47.27000045776367
2022-05-20,46.33000183105469
2022-05-23,46.27000045776367
2022-05-24,47.36000061035156
2022-05-25,47.58000183105469
2022-05-26,49.15999984741211
2022-05-27,48.970001220703125
2022-05-31,49.16999816894531
2022-06-01,49.84000015258789
2022-06-02,50.220001220703125
2022-06-03,50.2400016784668
2022-06-06,48.43000030517578
2022-06-07,47.90999984741211
2022-06-08,48.0
2022-06-09,47.650001525878906
2022-06-10,47.939998626708984
2022-06-13,46.66999816894531
2022-06-14,47.06999969482422
2022-06-15,48.150001525878906
2022-06-16,47.20000076293945
2022-06-17,46.58000183105469
2022-06-21,47.68000030517578
2022-06-22,46.36000061035156
2022-06-23,46.72999954223633
2022-06-24,46.810001373291016
2022-06-27,46.970001220703125
2022-06-28,48.130001068115234
2022-06-29,48.27000045776367
2022-06-30,49.22999954223633
2022-07-01,48.369998931884766
2022-07-05,46.43000030517578
2022-07-06,46.529998779296875
2022-07-07,46.880001068115234
2022-07-08,46.40999984741211
2022-07-11,46.2400016784668
2022-07-12,46.47999954223633
2022-07-13,45.63999938964844
2022-07-14,45.38999938964844
2022-07-15,45.779998779296875
2022-07-18,45.540000915527344
2022-07-19,45.900001525878906
2022-07-20,43.689998626708984
2022-07-21,43.790000915527344
2022-07-22,42.709999084472656
2022-07-25,42.939998626708984
2022-07-26,42.5099983215332
2022-07-27,43.09000015258789
2022-07-28,43.83000183105469
2022-07-29,44.040000915527344
2022-08-01,45.0099983215332
2022-08-02,45.5099983215332
2022-08-03,46.52000045776367
2022-08-04,46.81999969482422
2022-08-05,46.959999084472656
2022-08-08,46.90999984741211
2022-08-09,47.86000061035156
2022-08-10,48.77000045776367
2022-08-11,49.29999923706055
2022-08-12,49.63999938964844
2022-08-15,49.599998474121094
2022-08-16,50.11000061035156
2022-08-17,51.599998474121094
2022-08-18,51.560001373291016
2022-08-19,51.650001525878906
2022-08-22,49.2599983215332
2022-08-23,48.45000076293945
2022-08-24,47.45000076293945
2022-08-25,46.86000061035156
2022-08-26,47.29999923706055
2022-08-29,45.83000183105469
2022-08-30,43.88999938964844
2022-08-31,43.77000045776367
2022-09-01,43.5099983215332
2022-09-02,42.83000183105469
2022-09-06,39.7400016784668
2022-09-07,39.689998626708984
2022-09-08,38.599998474121094
2022-09-09,38.58000183105469
2022-09-12,41.099998474121094
2022-09-13,39.63999938964844
2022-09-14,40.63999938964844
2022-09-15,40.779998779296875
2022-09-16,41.040000915527344
2022-09-19,39.849998474121094
2022-09-20,39.7400016784668
2022-09-21,38.63999938964844
2022-09-22,38.84000015258789
2022-09-23,36.5
2022-09-26,37.34000015258789
2022-09-27,36.84000015258789
2022-09-28,36.470001220703125
2022-09-29,36.86000061035156
2022-09-30,37.20000076293945
2022-10-03,37.65999984741211
2022-10-04,38.189998626708984
2022-10-05,37.849998474121094
2022-10-06,38.560001373291016
2022-10-07,38.439998626708984
2022-10-10,37.70000076293945
2022-10-11,37.61000061035156
2022-10-12,37.689998626708984
2022-10-13,38.849998474121094
2022-10-14,38.130001068115234
2022-10-17,38.18000030517578
2022-10-18,38.349998474121094
2022-10-19,37.63999938964844
2022-10-20,37.47999954223633
2022-10-21,38.709999084472656
2022-10-24,39.95000076293945
2022-10-25,41.79999923706055
2022-10-26,41.81999969482422
2022-10-27,43.38999938964844
2022-10-28,43.91999816894531
2022-10-31,43.38999938964844
2022-11-01,42.20000076293945
2022-11-02,41.61000061035156
2022-11-03,41.130001068115234
2022-11-04,41.849998474121094
2022-11-07,42.36000061035156
2022-11-08,41.88999938964844
2022-11-09,40.52000045776367
2022-11-10,41.220001220703125
2022-11-11,42.56999969482422
2022-11-14,42.13999938964844
2022-11-15,42.790000915527344
2022-11-16,41.779998779296875
2022-11-17,41.25
2022-11-18,41.0099983215332
2022-11-21,41.40999984741211
2022-11-22,41.400001525878906
2022-11-23,42.20000076293945
2022-11-25,43.27000045776367
2022-11-28,42.380001068115234
2022-11-29,43.439998626708984
2022-11-30,45.279998779296875
2022-12-01,45.86000061035156
2022-12-02,46.959999084472656
2022-12-05,46.52000045776367
2022-12-06,46.790000915527344
2022-12-07,46.880001068115234
2022-12-08,47.150001525878906
2022-12-09,46.869998931884766
2022-12-12,47.7400016784668
2022-12-13,47.7599983215332
2022-12-14,46.88999938964844
2022-12-15,46.4900016784668
2022-12-16,45.93000030517578
2022-12-19,45.91999816894531
2022-12-20,46.79999923706055
2022-12-21,46.36000061035156
2022-12-22,46.880001068115234
2022-12-23,46.9900016784668
2022-12-27,46.7400016784668
2022-12-28,37.52000045776367
2022-12-29,37.25
2022-12-30,36.470001220703125
2023-01-03,36.40999984741211
2023-01-04,34.65999984741211
2023-01-05,34.95000076293945
2023-01-06,34.91999816894531
2023-01-09,36.0
2023-01-10,35.970001220703125
2023-01-11,35.5
2023-01-12,36.09000015258789
2023-01-13,35.95000076293945
2023-01-17,35.91999816894531
