date,value
2021-05-14,85.44999694824219
2021-05-17,84.75
2021-05-18,84.5999984741211
2021-05-19,84.0
2021-05-20,84.6500015258789
2021-05-21,85.25
2021-05-24,85.44999694824219
2021-05-25,85.69999694824219
2021-05-26,85.9000015258789
2021-05-27,85.9000015258789
2021-05-28,86.0999984741211
2021-06-01,95.9000015258789
2021-06-02,96.0
2021-06-03,100.44999694824219
2021-06-04,101.25
2021-06-07,105.94999694824219
2021-06-08,105.8499984741211
2021-06-09,108.25
2021-06-10,110.0
2021-06-11,110.0999984741211
2021-06-14,108.8499984741211
2021-06-15,108.0
2021-06-16,107.9000015258789
2021-06-17,107.80000305175781
2021-06-18,107.75
2021-06-21,107.3499984741211
2021-06-22,107.44999694824219
2021-06-23,107.3499984741211
2021-06-24,107.94999694824219
2021-06-25,108.4000015258789
2021-06-28,112.05000305175781
2021-06-29,115.0999984741211
2021-06-30,120.75
2021-07-01,122.30000305175781
2021-07-02,123.5999984741211
2021-07-06,123.6500015258789
2021-07-07,124.5999984741211
2021-07-08,125.55000305175781
2021-07-09,126.80000305175781
2021-07-12,127.0
2021-07-13,131.5
2021-07-14,131.35000610351562
2021-07-15,131.89999389648438
2021-07-16,132.64999389648438
2021-07-19,133.1999969482422
2021-07-20,132.1999969482422
2021-07-21,132.85000610351562
2021-07-22,132.1999969482422
2021-07-23,132.4499969482422
2021-07-26,132.39999389648438
2021-07-27,132.75
2021-07-28,132.89999389648438
2021-07-29,132.35000610351562
2021-07-30,132.8000030517578
2021-08-02,139.85000610351562
2021-08-03,140.10000610351562
2021-08-04,141.10000610351562
2021-08-05,141.60000610351562
2021-08-06,143.75
2021-08-09,144.6999969482422
2021-08-10,146.10000610351562
2021-08-11,148.10000610351562
2021-08-12,148.9499969482422
2021-08-13,149.64999389648438
2021-08-16,151.8000030517578
2021-08-17,150.0500030517578
2021-08-18,150.14999389648438
2021-08-19,144.25
2021-08-20,146.5
2021-08-23,148.35000610351562
2021-08-24,149.0
2021-08-25,148.89999389648438
2021-08-26,149.0
2021-08-27,148.85000610351562
2021-08-30,149.14999389648438
2021-08-31,154.60000610351562
2021-09-01,157.89999389648438
2021-09-02,162.14999389648438
2021-09-03,165.25
2021-09-07,168.8000030517578
2021-09-08,168.8000030517578
2021-09-09,169.64999389648438
2021-09-10,170.9499969482422
2021-09-13,172.0
2021-09-14,171.35000610351562
2021-09-15,169.35000610351562
2021-09-16,167.1999969482422
2021-09-17,168.75
2021-09-20,171.10000610351562
2021-09-21,171.14999389648438
2021-09-22,171.9499969482422
2021-09-23,172.5
2021-09-24,173.0500030517578
2021-09-27,201.35000610351562
2021-09-28,201.35000610351562
2021-09-29,210.0
2021-09-30,218.10000610351562
2021-10-01,233.60000610351562
2021-10-04,246.5
2021-10-05,274.0
2021-10-06,237.14999389648438
2021-10-07,237.10000610351562
2021-10-08,230.0
2021-10-11,240.14999389648438
2021-10-12,243.14999389648438
2021-10-13,244.9499969482422
2021-10-14,243.75
2021-10-15,240.0
2021-10-18,238.64999389648438
2021-10-19,237.0
2021-10-20,232.5
2021-10-21,228.5
2021-10-22,229.75
2021-10-25,234.14999389648438
2021-10-26,234.0
2021-10-27,232.85000610351562
2021-10-28,234.5500030517578
2021-10-29,231.35000610351562
2021-11-01,138.75
2021-11-02,139.85000610351562
2021-11-03,149.5
2021-11-04,148.0
2021-11-05,148.0
2021-11-08,158.0
2021-11-09,152.0
2021-11-10,142.5
2021-11-11,141.5
2021-11-12,139.5
2021-11-15,139.5
2021-11-16,141.6999969482422
2021-11-17,142.5
2021-11-18,144.75
2021-11-19,145.25
2021-11-22,146.35000610351562
2021-11-23,150.0
2021-11-24,149.39999389648438
2021-11-26,144.8000030517578
2021-11-29,121.55000305175781
2021-11-30,111.75
2021-12-01,125.1500015258789
2021-12-02,124.25
2021-12-03,121.0
2021-12-06,122.0
2021-12-07,129.0500030517578
2021-12-08,134.5
2021-12-09,134.89999389648438
2021-12-10,135.6999969482422
2021-12-13,137.3000030517578
2021-12-14,141.0
2021-12-15,141.5
2021-12-16,147.25
2021-12-17,146.0
2021-12-20,148.75
2021-12-21,147.39999389648438
2021-12-22,147.35000610351562
2021-12-23,143.5
2021-12-27,143.5
2021-12-28,143.0
2021-12-29,138.75
2021-12-30,138.5
2021-12-31,136.75
2022-01-03,119.0
2022-01-04,130.0500030517578
2022-01-05,137.39999389648438
2022-01-06,143.14999389648438
2022-01-07,138.5
2022-01-10,138.75
2022-01-11,135.0
2022-01-12,139.0
2022-01-13,148.60000610351562
2022-01-14,154.35000610351562
2022-01-18,162.0
2022-01-19,161.75
2022-01-20,160.0
2022-01-21,162.0
2022-01-24,163.35000610351562
2022-01-25,164.25
2022-01-26,165.6999969482422
2022-01-27,165.64999389648438
2022-01-28,167.1999969482422
2022-01-31,178.25
2022-02-01,174.5
2022-02-02,177.39999389648438
2022-02-03,177.64999389648438
2022-02-04,183.0
2022-02-07,182.14999389648438
2022-02-08,186.0
2022-02-09,187.5
2022-02-10,188.0
2022-02-11,189.5
2022-02-14,191.5
2022-02-15,186.75
2022-02-16,183.64999389648438
2022-02-17,184.0
2022-02-18,185.0
2022-02-22,189.0
2022-02-23,190.75
2022-02-24,192.0
2022-02-25,194.5
2022-02-28,254.64999389648438
2022-03-01,321.0
2022-03-02,436.0
2022-03-03,352.5
2022-03-04,433.3500061035156
2022-03-07,416.0
2022-03-08,438.3500061035156
2022-03-09,412.5
2022-03-10,363.3500061035156
2022-03-11,362.5
2022-03-14,356.0
2022-03-15,341.0
2022-03-16,310.0
2022-03-17,310.0
2022-03-18,330.0
2022-03-21,315.0
2022-03-22,323.0
2022-03-23,326.0
2022-03-24,325.0
2022-03-25,325.25
2022-03-28,270.0
2022-03-29,268.5
2022-03-30,271.5
2022-03-31,273.3500061035156
2022-04-01,265.0
2022-04-04,263.6499938964844
2022-04-05,294.3500061035156
2022-04-06,291.3500061035156
2022-04-07,282.3999938964844
2022-04-08,292.6499938964844
2022-04-11,300.0
2022-04-12,319.6499938964844
2022-04-13,321.3500061035156
2022-04-14,321.3500061035156
2022-04-18,321.3500061035156
2022-04-19,322.3500061035156
2022-04-20,327.6499938964844
2022-04-21,326.6000061035156
2022-04-22,326.75
2022-04-25,325.5
2022-04-26,324.6499938964844
2022-04-27,324.3500061035156
2022-04-28,322.6499938964844
2022-04-29,319.25
2022-05-02,259.1499938964844
2022-05-03,283.0
2022-05-04,311.6499938964844
2022-05-05,320.0
2022-05-06,319.0
2022-05-09,310.8500061035156
2022-05-10,313.0
2022-05-11,318.5
2022-05-12,325.3500061035156
2022-05-13,318.3500061035156
2022-05-16,325.1499938964844
2022-05-17,329.5
2022-05-18,329.0
2022-05-19,332.0
2022-05-20,335.0
2022-05-23,331.75
2022-05-24,331.0
2022-05-25,330.0
2022-05-26,330.5
2022-05-27,328.1499938964844
2022-05-31,328.3500061035156
2022-06-01,323.5
2022-06-02,323.5
2022-06-03,323.5
2022-06-06,330.0
2022-06-07,326.25
2022-06-08,324.5
2022-06-09,321.6499938964844
2022-06-10,317.5
2022-06-13,317.5
2022-06-14,324.0
2022-06-15,328.0
2022-06-16,331.3500061035156
2022-06-17,335.5
2022-06-21,345.5
2022-06-22,345.0
2022-06-23,347.0
2022-06-24,352.8999938964844
2022-06-27,369.5
2022-06-28,365.5
2022-06-29,364.5
2022-06-30,370.3500061035156
2022-07-01,367.0
2022-07-05,379.5
2022-07-06,385.5
2022-07-07,385.0
2022-07-08,388.5
2022-07-11,390.0
2022-07-12,394.5
2022-07-13,394.5
2022-07-14,392.0
2022-07-15,384.5
2022-07-18,374.6499938964844
2022-07-19,371.0
2022-07-20,376.0
2022-07-21,375.0
2022-07-22,376.5
2022-07-25,387.0
2022-07-26,388.3500061035156
2022-07-27,389.3500061035156
2022-07-28,390.0
2022-07-29,389.0
2022-08-01,365.5
2022-08-02,363.6499938964844
2022-08-03,352.8500061035156
2022-08-04,327.3500061035156
2022-08-05,313.6499938964844
2022-08-08,313.5
2022-08-09,327.6499938964844
2022-08-10,343.3500061035156
2022-08-11,344.3500061035156
2022-08-12,348.0
2022-08-15,353.3500061035156
2022-08-16,355.3500061035156
2022-08-17,361.0
2022-08-18,364.3500061035156
2022-08-19,373.3500061035156
2022-08-22,376.75
2022-08-23,376.0
2022-08-24,369.0
2022-08-25,366.3500061035156
2022-08-26,364.8500061035156
2022-08-29,383.0
2022-08-30,362.1000061035156
2022-08-31,364.54998779296875
2022-09-01,369.0
2022-09-02,373.8999938964844
2022-09-06,381.0
2022-09-07,360.0
2022-09-08,348.0
2022-09-09,338.0
2022-09-12,329.0
2022-09-13,336.0
2022-09-14,336.0
2022-09-15,337.0
2022-09-16,332.5
2022-09-19,334.0
2022-09-20,327.6499938964844
2022-09-21,327.5
2022-09-22,323.0
2022-09-23,327.0
2022-09-26,326.0
2022-09-27,327.5
2022-09-28,327.5
2022-09-29,328.25
2022-09-30,328.5
2022-10-03,314.0
2022-10-04,300.0
2022-10-05,293.75
2022-10-06,265.5
2022-10-07,262.0
2022-10-10,262.5
2022-10-11,266.1499938964844
2022-10-12,280.0
2022-10-13,273.5
2022-10-14,274.5
2022-10-17,269.5
2022-10-18,266.6499938964844
2022-10-19,267.0
2022-10-20,270.0
2022-10-21,269.75
2022-10-24,267.5
2022-10-25,269.25
2022-10-26,269.0
2022-10-27,268.3500061035156
2022-10-28,275.0799865722656
2022-10-31,221.0
2022-11-01,225.5
2022-11-02,231.25
2022-11-03,222.0
2022-11-04,215.64999389648438
2022-11-07,203.0
2022-11-08,192.75
2022-11-09,188.0
2022-11-10,194.64999389648438
2022-11-11,193.0
2022-11-14,195.0
2022-11-15,203.0
2022-11-16,198.0
2022-11-17,202.5
2022-11-18,210.0
2022-11-21,217.5
2022-11-22,213.14999389648438
2022-11-23,213.75
2022-11-25,213.64999389648438
2022-11-28,249.5
2022-11-29,259.5
2022-11-30,276.0
2022-12-01,265.5
2022-12-02,270.6499938964844
2022-12-05,263.0
2022-12-06,266.5
2022-12-07,263.0
2022-12-08,256.3999938964844
2022-12-09,260.0
2022-12-12,251.5
2022-12-13,248.0
2022-12-14,239.5
2022-12-15,238.5
2022-12-16,230.35000610351562
2022-12-19,231.0
2022-12-20,228.64999389648438
2022-12-21,229.0
2022-12-22,229.0
2022-12-23,229.0
2022-12-27,229.0
2022-12-28,227.85000610351562
2022-12-29,227.5
2022-12-30,227.89999389648438
2023-01-03,184.64999389648438
2023-01-04,178.5
2023-01-05,177.25
2023-01-06,171.85000610351562
2023-01-09,171.14999389648438
2023-01-10,171.0
2023-01-11,165.14999389648438
2023-01-12,174.75
2023-01-13,169.0
2023-01-17,170.0
2023-01-18,174.14999389648438
2023-01-19,175.39999389648438
2023-01-20,175.10000610351562
2023-01-23,172.39999389648438
2023-01-24,169.64999389648438
2023-01-25,166.14999389648438
2023-01-26,166.14999389648438
2023-01-27,167.5500030517578
2023-01-30,138.64999389648438
2023-01-31,136.5500030517578
2023-02-01,141.35000610351562
2023-02-02,136.64999389648438
2023-02-03,138.0
2023-02-06,139.5
2023-02-07,135.64999389648438
2023-02-08,128.85000610351562
2023-02-09,128.0
2023-02-10,131.0
2023-02-13,130.0
2023-02-14,134.0
2023-02-15,136.39999389648438
2023-02-16,136.85000610351562
2023-02-17,135.64999389648438
2023-02-21,136.64999389648438
2023-02-22,137.0
2023-02-23,139.0
2023-02-24,138.3000030517578
2023-02-27,148.64999389648438
2023-02-28,146.0
2023-03-01,146.14999389648438
2023-03-02,140.5
2023-03-03,131.25
2023-03-06,123.6500015258789
2023-03-07,124.6500015258789
2023-03-08,123.6500015258789
2023-03-09,127.6500015258789
2023-03-10,135.0
2023-03-13,137.14999389648438
2023-03-14,138.0
2023-03-15,136.0
2023-03-16,137.64999389648438
2023-03-17,135.0
2023-03-20,133.85000610351562
2023-03-21,138.64999389648438
2023-03-22,135.64999389648438
2023-03-23,135.64999389648438
2023-03-24,135.5
2023-03-27,136.35000610351562
2023-03-28,137.64999389648438
2023-03-29,137.85000610351562
2023-03-30,137.64999389648438
